StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,agree,PID_general,strong_weak,ind_lean,ideology_selfreport,PID_strengthR_1,PID_strengthR_2,PID_strengthR_3,PID_strengthR_4,maga,sc1_D,sc2_D,sc3_D,PID_strengthD_1,PID_strengthD_2,PID_strengthD_3,PID_strengthD_4,sc1_R,sc2_R,sc3_R,ft_dem_pre_1,ft_rep_pre_1,attn1,emotion_table_1,emotion_table_2,emotion_table_3,emotion_table_4,emotion_table_5,emotion_table_6,emotion_table_7,emotion_table_8,emotion_table_9,angry,shame,guilt,disgust,fear,anxiety,sadness,happiness,md_D1,md_D2,md_D3,ft_dem_post_1,ft_rep_post_1,spv_Rprotest_1,metaSPV_Rprotest_1,spv_Rvandalize_1,metaSPV_Rvandalize_1,spv_Rmessage_1,metaSPV_Rmessage_1,spv_Rassault_1,metaSPV_Rassault_1,spv_Rjustify_1,metaSPV_Rjustify_1,spv_Rpredict_1,metaSPV_Rpredict_1,md_R1,md_R2,md_R3,spv_Dprotest_1,metaSPV_Dprotest_1,spv_Dvandalize_1,metaSPV_Dvandalize_1,spv_Dmessage_1,metaSPV_Dmessage_1,spv_Dassault_1,metaSPV_Dassault_1,spv_Djustify_1,metaSPV_Djustify_1,spv_Dpredict_1,metaSPV_Dpredict_1,SC0,PROLIFIC_PID,SESSION_ID,STUDY_ID,condition,PID,Submission id,Participant id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Gender,Deception,U.s. political affiliation,2020 us presidential election,2024 us presidential election,Ethnicity,Household income (usd) [us participants only],Social-media,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: Bots,party_numeric,party_scale,party_bin,party_category,PID_dummy,maga_category,ideology,condition_dummy,exp_group_numeric,exp_group_category,speaker_match,exp_group,exp_group_labels,ft_rep_pre,ft_dem_pre,ft_rep_post,ft_dem_post,spv_Rprotest,spv_Rvandalize,spv_Rmessage,spv_Rassault,spv_Rjustify,spv_Rpredict,spv_Dprotest,spv_Dvandalize,spv_Dmessage,spv_Dassault,spv_Djustify,spv_Dpredict,metaSPV_Rprotest,metaSPV_Rvandalize,metaSPV_Rmessage,metaSPV_Rassault,metaSPV_Rjustify,metaSPV_Rpredict,metaSPV_Dprotest,metaSPV_Dvandalize,metaSPV_Dmessage,metaSPV_Dassault,metaSPV_Djustify,metaSPV_Dpredict,PID_strength,PID_bin_category,PID_bin,social_closeness,angry_dummy,shame_dummy,guilt_dummy,disgust_dummy,fear_dummy,anxiety_dummy,sadness_dummy,happiness_dummy,none_dummy,ft_pre_in,ft_post_in,ft_pre_out,ft_post_out,ft_diff_R,ft_diff_D,ft_diff_diff_PID,ft_diff_in,ft_diff_out,ft_diff_diff_inout,moral_disengagement_outgroup,SPV_individual,SPV_meta_R,SPV_meta_outgroup,SPV_meta_ingroup,SPV_indiv_scenario,SPV_indiv_broad,SPV_meta_scenario,SPV_meta_broad,SPV_indiv_protest,SPV_indiv_vandalize,SPV_indiv_message,SPV_indiv_assault,SPV_indiv_justify,SPV_indiv_predict,SPV_meta_protest,SPV_meta_vandalize,SPV_meta_message,SPV_meta_assault,SPV_meta_justify,SPV_meta_predict
NA,NA,0,NA,100,478,1,NA,NA,NA,NA,NA,NA,40.4409,-79.9857,NA,NA,1,1,2,1,NA,6,3,4,3,4,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,23,65,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,2,3,4,4,3,24,66,16,23,19,25,0,5,0,6,0,7,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,510,NA,3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Somewhat conservative,1,3,Treatment R,1,2,Match,65,23,66,24,16,19,0,0,0,0,NA,NA,NA,NA,NA,NA,23,25,5,6,7,8,NA,NA,NA,NA,NA,NA,3.5,strong,2,2.3333333333333335,0,0,0,0,0,1,1,1,0,65,66,23,24,1,1,0,1,1,0,3.6666666666666665,5.833333333333333,12.333333333333334,NA,12.333333333333334,8.75,0,14.75,7.5,16,19,0,0,0,0,23,25,5,6,7,8
NA,NA,0,NA,100,679,1,NA,NA,NA,NA,NA,NA,41.7697,-87.6985,NA,NA,1,1,2,1,NA,5,2,3,1,3,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,21,78,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,21,76,37,63,50,40,7,25,9,29,0,17,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,687,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,MAGA,Slightly conservative,1,3,Treatment R,1,2,Match,78,21,76,21,37,50,7,9,0,3,NA,NA,NA,NA,NA,NA,63,40,25,29,17,2,NA,NA,NA,NA,NA,NA,2.25,medium,1,3.3333333333333335,0,0,0,0,0,0,0,0,1,78,76,21,21,-2,0,-2,-2,0,-2,3.6666666666666665,17.666666666666668,29.333333333333332,NA,29.333333333333332,25.75,1.5,39.25,9.5,37,50,7,9,0,3,63,40,25,29,17,2
NA,NA,0,NA,100,809,1,NA,NA,NA,NA,NA,NA,39.8222,-79.7524,NA,NA,0.899999976158142,1,1,2,NA,3,NA,NA,NA,NA,0,NA,NA,NA,3,3,1,3,1,2,2,78,0,2,1,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,5,4,5,NA,NA,NA,NA,NA,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,34,12,0,64,0,64,0,56,0,56,40,58,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,7961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Slightly liberal,1,4,Treatment D,0,1,Mismatch,0,78,0,78,NA,NA,NA,NA,NA,NA,34,0,0,0,0,40,NA,NA,NA,NA,NA,NA,12,64,64,56,56,58,2.5,medium,1,1.6666666666666667,1,0,0,1,1,1,0,0,0,78,78,0,0,0,0,0,0,0,0,3.6666666666666665,12.333333333333334,51.666666666666664,51.666666666666664,NA,8.5,20,49,57,34,0,0,0,0,40,12,64,64,56,56,58
NA,NA,0,NA,100,334,1,NA,NA,NA,NA,NA,NA,47.6733,-122.3426,NA,NA,1,1,3,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,1,1,1,3,3,3,50,50,2,1,1,1,1,1,1,1,NA,NA,2,4,3,3,3,4,5,NA,NA,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,50,50,60,60,0,20,0,4,0,20,0,4,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,50,50,50,50,NA,NA,NA,NA,NA,NA,50,60,0,0,0,0,NA,NA,NA,NA,NA,NA,50,60,20,4,20,4,1,weak,0,3,1,1,1,1,1,1,1,0,0,50,50,50,50,0,0,0,0,0,0,7,18.333333333333332,26.333333333333332,26.333333333333332,NA,27.5,0,33.5,12,50,60,0,0,0,0,50,60,20,4,20,4
NA,NA,0,NA,100,259,1,NA,NA,NA,NA,NA,NA,33.9461,-83.418,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,4,2,4,3,3,2,79,50,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,77,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,26,73,16,28,2,19,11,22,4,33,5,48,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,6972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,50,79,50,77,NA,NA,NA,NA,NA,NA,26,16,2,11,4,5,NA,NA,NA,NA,NA,NA,73,28,19,22,33,48,3.5,strong,2,2.6666666666666665,0,0,0,0,0,1,0,0,0,79,77,50,50,0,-2,2,-2,0,-2,2.3333333333333335,10.666666666666666,37.166666666666664,37.166666666666664,NA,13.75,4.5,35.5,40.5,26,16,2,11,4,5,73,28,19,22,33,48
NA,NA,0,NA,100,316,1,NA,NA,NA,NA,NA,NA,33.2487,-111.6343,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,3,3,3,3,2,2,2,60,19,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,60,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,71,16,31,61,7,54,21,19,12,56,11,72,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,19,60,17,60,NA,NA,NA,NA,NA,NA,71,31,7,21,12,11,NA,NA,NA,NA,NA,NA,16,61,54,19,56,72,3,strong,2,2,0,0,0,1,0,1,1,0,0,60,60,19,17,-2,0,-2,0,-2,2,3,25.5,46.333333333333336,46.333333333333336,NA,32.5,11.5,37.5,64,71,31,7,21,12,11,16,61,54,19,56,72
NA,NA,0,NA,100,195,1,NA,NA,NA,NA,NA,NA,43.0517,-77.6147,NA,NA,1,1,1,2,NA,3,NA,NA,NA,NA,0,NA,NA,NA,5,5,4,5,3,3,3,77,13,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,79,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,46,45,19,19,23,23,28,28,0,15,0,7,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,7766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Slightly liberal,0,2,Control D,0,0,Control,13,77,20,79,NA,NA,NA,NA,NA,NA,46,19,23,28,0,0,NA,NA,NA,NA,NA,NA,45,19,23,28,15,7,4.75,strong,2,3,0,0,0,0,0,1,0,0,0,77,79,13,20,7,2,5,2,7,-5,2.6666666666666665,19.333333333333332,22.833333333333332,22.833333333333332,NA,29,0,28.75,11,46,19,23,28,0,0,45,19,23,28,15,7
NA,NA,0,NA,100,495,1,NA,NA,NA,NA,NA,NA,37.9681,-122.5119,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,5,5,4,5,1,3,3,100,0,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,100,90,0,100,100,0,0,0,0,0,0,0,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,508,NA,1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,0,100,0,100,NA,NA,NA,NA,NA,NA,100,0,100,0,0,0,NA,NA,NA,NA,NA,NA,90,100,0,0,0,0,4.75,strong,2,2.3333333333333335,0,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,0,0,5,33.333333333333336,31.666666666666668,31.666666666666668,NA,50,0,47.5,0,100,0,100,0,0,0,90,100,0,0,0,0
NA,NA,0,NA,100,419,1,NA,NA,NA,NA,NA,NA,25.8153,-80.3577,NA,NA,1,1,2,1,NA,6,3,3,3,3,0,3,3,4,NA,NA,NA,NA,NA,NA,NA,81,82,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,81,81,20,20,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,432,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Somewhat conservative,1,3,Treatment R,1,2,Match,82,81,81,81,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,strong,2,3.3333333333333335,0,0,0,0,0,0,0,0,1,82,81,81,81,-1,0,-1,-1,0,-1,2.3333333333333335,3.3333333333333335,3.3333333333333335,NA,3.3333333333333335,5,0,5,0,20,0,0,0,0,0,20,0,0,0,0,0
NA,NA,0,NA,100,250,1,NA,NA,NA,NA,NA,NA,40.4236,-105.0935,NA,NA,1,1,1,1,NA,2,NA,NA,NA,NA,0,NA,NA,NA,3,3,2,3,3,4,2,70,23,2,1,NA,NA,1,1,1,1,NA,NA,4,NA,NA,5,4,4,2,NA,NA,NA,NA,71,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,98,95,47,87,27,99,0,100,5,41,2,41,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,329,NA,12944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,23,70,17,71,NA,NA,NA,NA,NA,NA,98,47,27,0,5,2,NA,NA,NA,NA,NA,NA,95,87,99,100,41,41,2.75,medium,1,3,1,0,0,1,1,1,1,0,0,70,71,23,17,-6,1,-7,1,-6,7,2.6666666666666665,29.833333333333332,77.16666666666667,77.16666666666667,NA,43,3.5,95.25,41,98,47,27,0,5,2,95,87,99,100,41,41
NA,NA,0,NA,100,333,1,NA,NA,NA,NA,NA,NA,32.9657,-96.8825,NA,NA,1,1,2,2,NA,7,4,4,4,4,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,0,80,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,4,5,5,4,0,80,50,50,50,50,40,40,40,40,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,346,NA,3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Strong R,2,Republican,1,MAGA,Very conservative,0,1,Control R,0,0,Control,80,0,80,0,50,50,40,40,10,10,NA,NA,NA,NA,NA,NA,50,50,40,40,10,10,NA,NA,NA,NA,NA,NA,4,strong,2,1.6666666666666667,0,0,0,0,1,0,0,1,0,80,80,0,0,0,0,0,0,0,0,4.666666666666667,33.333333333333336,33.333333333333336,NA,33.333333333333336,45,10,45,10,50,50,40,40,10,10,50,50,40,40,10,10
NA,NA,0,NA,100,576,1,NA,NA,NA,NA,NA,NA,34.5485,-87.0036,NA,NA,1,1,3,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,2,2,2,2,3,2,65,21,2,1,NA,NA,1,1,1,1,NA,NA,5,NA,NA,5,3,3,3,NA,NA,NA,NA,65,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,31,90,50,85,0,63,0,63,15,75,21,68,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,588,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,21,65,15,65,NA,NA,NA,NA,NA,NA,31,50,0,0,15,21,NA,NA,NA,NA,NA,NA,90,85,63,63,75,68,1.75,medium,1,2.3333333333333335,1,0,0,1,1,1,1,0,0,65,65,21,15,-6,0,-6,0,-6,6,11,19.5,74,74,NA,20.25,18,75.25,71.5,31,50,0,0,15,21,90,85,63,63,75,68
NA,NA,0,NA,100,281,1,NA,NA,NA,NA,NA,NA,35.7319,-81.7091,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,4,4,3,4,2,3,1,90,5,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,90,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,65,50,50,40,0,0,0,0,25,66,20,60,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,5,90,5,90,NA,NA,NA,NA,NA,NA,65,50,0,0,25,20,NA,NA,NA,NA,NA,NA,50,40,0,0,66,60,3.75,strong,2,2,0,0,0,0,1,1,1,0,0,90,90,5,5,0,0,0,0,0,0,3.3333333333333335,26.666666666666668,36,36,NA,28.75,22.5,22.5,63,65,50,0,0,25,20,50,40,0,0,66,60
NA,NA,0,NA,100,397,1,NA,NA,NA,NA,NA,NA,30.3939,-89.0368,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,5,5,4,5,1,2,1,90,0,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,17,82,14,68,50,76,3,74,28,100,21,96,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,412,NA,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,0,90,0,94,NA,NA,NA,NA,NA,NA,17,14,50,3,28,21,NA,NA,NA,NA,NA,NA,82,68,76,74,100,96,4.75,strong,2,1.3333333333333333,0,0,0,0,0,0,0,1,0,90,94,0,0,0,4,-4,4,0,4,4.666666666666667,22.166666666666668,82.66666666666667,82.66666666666667,NA,21,24.5,75,98,17,14,50,3,28,21,82,68,76,74,100,96
NA,NA,0,NA,100,312,1,NA,NA,NA,NA,NA,NA,41.6015,-93.6127,NA,NA,1,1,3,NA,3,5,1,2,1,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,31,59,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,29,62,0,27,0,26,0,34,0,14,29,50,10,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,323,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,Non-MAGA,Slightly conservative,0,1,Control R,0,0,Control,59,31,62,29,0,0,0,0,29,10,NA,NA,NA,NA,NA,NA,27,26,34,14,50,43,NA,NA,NA,NA,NA,NA,1.75,medium,1,3,0,0,0,0,0,0,0,0,1,59,62,31,29,3,-2,5,3,-2,5,3.3333333333333335,6.5,32.333333333333336,NA,32.333333333333336,0,19.5,25.25,46.5,0,0,0,0,29,10,27,26,34,14,50,43
NA,NA,0,NA,100,412,1,NA,NA,NA,NA,NA,NA,42.6791,-84.5767,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,3,3,2,2,3,3,2,70,20,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,70,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,71,80,45,74,3,80,9,61,20,96,25,81,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,422,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,20,70,18,70,NA,NA,NA,NA,NA,NA,71,45,3,9,20,25,NA,NA,NA,NA,NA,NA,80,74,80,61,96,81,2.5,medium,1,2.6666666666666665,0,0,0,1,1,0,0,0,0,70,70,20,18,-2,0,-2,0,-2,2,3.6666666666666665,28.833333333333332,78.66666666666667,78.66666666666667,NA,32,22.5,73.75,88.5,71,45,3,9,20,25,80,74,80,61,96,81
NA,NA,0,NA,100,183,1,NA,NA,NA,NA,NA,NA,39.9401,-82.8965,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,3,1,1,4,71,3,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,83,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,65,29,42,26,0,0,8,6,26,24,0,0,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,11183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,3,71,5,83,NA,NA,NA,NA,NA,NA,65,42,0,8,26,0,NA,NA,NA,NA,NA,NA,29,26,0,6,24,0,3.75,strong,2,2,0,0,0,0,1,1,0,0,0,71,83,3,5,2,12,-10,12,2,10,5,23.5,14.166666666666666,14.166666666666666,NA,28.75,13,15.25,12,65,42,0,8,26,0,29,26,0,6,24,0
NA,NA,0,NA,100,200,1,NA,NA,NA,NA,NA,NA,34.0882,-118.3211,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,3,2,1,2,1,3,4,73,28,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,75,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,72,70,30,30,5,4,0,0,0,0,6,5,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,28,73,34,75,NA,NA,NA,NA,NA,NA,72,30,5,0,0,6,NA,NA,NA,NA,NA,NA,70,30,4,0,0,5,2,medium,1,2.6666666666666665,0,0,0,0,0,1,0,0,0,73,75,28,34,6,2,4,2,6,-4,3.3333333333333335,18.833333333333332,18.166666666666668,18.166666666666668,NA,26.75,3,26,2.5,72,30,5,0,0,6,70,30,4,0,0,5
NA,NA,0,NA,100,464,1,NA,NA,NA,NA,NA,NA,40.2645,-82.8504,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,4,4,3,4,3,4,2,99,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,89,77,29,57,1,60,4,53,4,76,3,68,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,2923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,1,99,2,100,NA,NA,NA,NA,NA,NA,89,29,1,4,4,3,NA,NA,NA,NA,NA,NA,77,57,60,53,76,68,3.75,strong,2,3,0,0,0,0,0,0,0,1,0,99,100,1,2,1,1,0,1,1,0,3.3333333333333335,21.666666666666668,65.16666666666667,65.16666666666667,NA,30.75,3.5,61.75,72,89,29,1,4,4,3,77,57,60,53,76,68
NA,NA,0,NA,100,592,1,NA,NA,NA,NA,NA,NA,46.0662,-118.3514,NA,NA,1,1,1,1,NA,2,NA,NA,NA,NA,0,NA,NA,NA,2,2,2,2,4,4,3,30,40,2,1,1,1,1,1,1,1,NA,NA,2,4,3,4,4,4,4,NA,NA,NA,NA,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,90,100,0,70,0,30,0,60,1,70,1,75,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,609,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,40,30,40,30,NA,NA,NA,NA,NA,NA,90,0,0,0,1,1,NA,NA,NA,NA,NA,NA,100,70,30,60,70,75,2,medium,1,3.6666666666666665,1,1,1,1,1,1,1,0,0,30,30,40,40,0,0,0,0,0,0,2.3333333333333335,15.333333333333334,67.5,67.5,NA,22.5,1,65,72.5,90,0,0,0,1,1,100,70,30,60,70,75
NA,NA,0,NA,100,422,1,NA,NA,NA,NA,NA,NA,29.6475,-82.404,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,5,5,1,4,2,3,2,62,0,2,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,5,NA,NA,2,NA,NA,NA,NA,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,100,100,82,18,20,19,0,0,27,84,10,85,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,434,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,0,62,0,70,NA,NA,NA,NA,NA,NA,100,82,20,0,27,10,NA,NA,NA,NA,NA,NA,100,18,19,0,84,85,3.75,strong,2,2.3333333333333335,1,0,0,1,0,0,1,0,0,62,70,0,0,0,8,-8,8,0,8,3.3333333333333335,39.833333333333336,51,51,NA,50.5,18.5,34.25,84.5,100,82,20,0,27,10,100,18,19,0,84,85
